auction,price_eur,price_gbp,DeliveryDate,DeliveryInterval
DAM,42.82,38,2021/01/29,1
DAM,53.27,47.275,2021/01/29,1
DAM,52.42,46.52,2021/01/29,1
DAM,57.2,50.763,2021/01/29,1
DAM,69.57,61.741,2021/01/29,1
DAM,79.13,70.225,2021/01/29,1
DAM,74.25,65.895,2021/01/29,1
DAM,86,76.322,2021/01/29,1
DAM,91.54,81.239,2021/01/29,1
DAM,85.18,75.595,2021/01/29,1
DAM,82.54,73.252,2021/01/29,1
DAM,89,78.985,2021/01/29,1
DAM,120.4,106.851,2021/01/29,1
DAM,92.4,82.002,2021/01/29,1
DAM,61.28,54.384,2021/01/29,1
DAM,55.68,49.41,2021/01/29,1
DAM,54.54,48.403,2021/01/29,1
DAM,48.31,42.874,2021/01/29,1
DAM,47.8,42.293,2021/01/30,1
DAM,21.62,19.129,2021/01/30,1
DAM,19.43,17.192,2021/01/30,1
DAM,15.91,14.077,2021/01/30,1
DAM,15,13.272,2021/01/30,1
DAM,8.8,7.786,2021/01/30,1
DAM,5.07,4.486,2021/01/30,1
DAM,0,0,2021/01/30,1
DAM,8,7.078,2021/01/30,1
DAM,19.54,17.289,2021/01/30,1
DAM,50,44.24,2021/01/30,1
DAM,57.62,50.982,2021/01/30,1
DAM,58,51.318,2021/01/30,1
DAM,60.01,53.097,2021/01/30,1
DAM,60.01,53.097,2021/01/30,1
DAM,56.16,49.69,2021/01/30,1
DAM,56.16,49.69,2021/01/30,1
DAM,62.37,55.185,2021/01/30,1
DAM,95,84.056,2021/01/30,1
DAM,96,84.941,2021/01/30,1
DAM,77.98,69,2021/01/30,1
DAM,70.36,62.254,2021/01/30,1
DAM,66.99,59.273,2021/01/30,1
DAM,62.61,55.397,2021/01/30,1
DAM,63.42,56.114,2021/01/31,1
DAM,61.44,54.362,2021/01/31,1
DAM,58.13,51.433,2021/01/31,1
DAM,54.89,48.567,2021/01/31,1
DAM,49.9,44.151,2021/01/31,1
DAM,43.97,38.905,2021/01/31,1
DAM,41.78,36.967,2021/01/31,1
DAM,41,36.277,2021/01/31,1
DAM,43,38.046,2021/01/31,1
DAM,43.43,38.427,2021/01/31,1
DAM,53,46.894,2021/01/31,1
DAM,59.18,52.362,2021/01/31,1
DAM,61.68,54.574,2021/01/31,1
DAM,65.79,58.211,2021/01/31,1
DAM,65.79,58.211,2021/01/31,1
DAM,63.75,56.41,2021/01/31,1
DAM,59.18,52.362,2021/01/31,1
DAM,68.15,60.299,2021/01/31,1
DAM,100,88.48,2021/01/31,1
DAM,90,79.632,2021/01/31,1
DAM,66,58.397,2021/01/31,1
DAM,63.4,56.096,2021/01/31,1
DAM,61.12,54.079,2021/01/31,1
DAM,55.72,49.3,2021/01/31,1
DAM,63.29,56,2021/02/01,1
DAM,62.92,55.672,2021/02/01,1
DAM,63.29,56,2021/02/01,1
DAM,62.94,55.689,2021/02/01,1
DAM,61.32,54.256,2021/02/01,1
DAM,62.99,55.733,2021/02/01,1
DAM,67.64,59.848,2021/02/01,1
DAM,70.45,62.33,2021/02/01,1
DAM,72.63,64.263,2021/02/01,1
DAM,80.25,71.005,2021/02/01,1
DAM,90.28,79.88,2021/02/01,1
DAM,92.14,81.525,2021/02/01,1
DAM,94.7,83.79,2021/02/01,1
DAM,98.1,86.8,2021/02/01,1
DAM,94.22,83.366,2021/02/01,1
DAM,85.19,75.376,2021/02/01,1
DAM,82.79,73.253,2021/02/01,1
DAM,99,87.595,2021/02/01,1
DAM,158,139.798,2021/02/01,1
DAM,117,103.522,2021/02/01,1
DAM,73,64.59,2021/02/01,1
DAM,58.7,51.938,2021/02/01,1
DAM,61.33,54.265,2021/02/01,1
DAM,55,48.664,2021/02/01,1
DAM,59.26,52.198,2021/02/02,1
DAM,56,49.326,2021/02/02,1
DAM,52.53,46.27,2021/02/02,1
DAM,46.06,40.571,2021/02/02,1
DAM,34.68,30.547,2021/02/02,1
DAM,33.51,29.516,2021/02/02,1
DAM,44.5,39.197,2021/02/02,1
DAM,55.63,49,2021/02/02,1
DAM,56.98,50.189,2021/02/02,1
DAM,61,53.73,2021/02/02,1
DAM,63.58,56,2021/02/02,1
DAM,64.91,57.174,2021/02/02,1
DAM,63.11,55.59,2021/02/02,1
DAM,66.95,58.971,2021/02/02,1
DAM,65,57.254,2021/02/02,1
DAM,60.17,53,2021/02/02,1
DAM,60.1,52.938,2021/02/02,1
DAM,72,63.419,2021/02/02,1
DAM,90,79.274,2021/02/02,1
DAM,83,73.108,2021/02/02,1
DAM,66.95,58.971,2021/02/02,1
DAM,60.7,53.466,2021/02/02,1
DAM,57,50.207,2021/02/02,1
DAM,55.38,48.78,2021/02/02,1
DAM,49.93,44.018,2021/02/03,1
DAM,47,41.435,2021/02/03,1
DAM,47.8,42.141,2021/02/03,1
DAM,45.35,39.981,2021/02/03,1
DAM,40,35.264,2021/02/03,1
DAM,43,37.909,2021/02/03,1
DAM,50.21,44.265,2021/02/03,1
DAM,56.99,50.24,2021/02/03,1
DAM,58.54,51.609,2021/02/03,1
DAM,65.3,57.569,2021/02/03,1
DAM,71.7,63.211,2021/02/03,1
DAM,72.43,63.854,2021/02/03,1
DAM,71.86,63.35,2021/02/03,1
DAM,74.92,66.05,2021/02/03,1
DAM,71,62.594,2021/02/03,1
DAM,60.3,53.161,2021/02/03,1
DAM,61.24,53.989,2021/02/03,1
DAM,72.3,63.74,2021/02/03,1
DAM,92,81.107,2021/02/03,1
DAM,88.57,78.083,2021/02/03,1
DAM,70.62,62.259,2021/02/03,1
DAM,62,54.659,2021/02/03,1
DAM,61,53.778,2021/02/03,1
DAM,57.17,50.401,2021/02/03,1
DAM,47,41.428,2021/02/04,1
DAM,44.4,39.136,2021/02/04,1
DAM,44,38.784,2021/02/04,1
DAM,43.82,38.625,2021/02/04,1
DAM,42.76,37.691,2021/02/04,1
DAM,43.82,38.625,2021/02/04,1
DAM,47.86,42.186,2021/02/04,1
DAM,57.84,50.98,2021/02/04,1
DAM,61.31,54.041,2021/02/04,1
DAM,66.46,58.581,2021/02/04,1
DAM,75.19,66.276,2021/02/04,1
DAM,74.51,65.677,2021/02/04,1
DAM,73.9,65.139,2021/02/04,1
DAM,82.53,72.75,2021/02/04,1
DAM,80,70.516,2021/02/04,1
DAM,70.53,62.17,2021/02/04,1
DAM,71.26,62.812,2021/02/04,1
DAM,86.42,76.175,2021/02/04,1
DAM,109,96.078,2021/02/04,1
DAM,106.64,94,2021/02/04,1
DAM,85.45,75.32,2021/02/04,1
DAM,72.9,64.257,2021/02/04,1
DAM,67.51,59.51,2021/02/04,1
DAM,63.95,56.37,2021/02/04,1
DAM,65.49,57.78,2021/02/05,1
DAM,60.59,53.459,2021/02/05,1
DAM,58.87,51.941,2021/02/05,1
DAM,57.71,50.918,2021/02/05,1
DAM,53.84,47.5,2021/02/05,1
DAM,53.03,46.788,2021/02/05,1
DAM,56.19,49.576,2021/02/05,1
DAM,63,55.585,2021/02/05,1
DAM,64.57,56.97,2021/02/05,1
DAM,72,63.526,2021/02/05,1
DAM,78.95,69.658,2021/02/05,1
DAM,78.09,68.899,2021/02/05,1
DAM,79.21,69.887,2021/02/05,1
DAM,84.42,74.484,2021/02/05,1
DAM,81.32,71.749,2021/02/05,1
DAM,72.6,64.055,2021/02/05,1
DAM,75.09,66.252,2021/02/05,1
DAM,87.28,77.007,2021/02/05,1
DAM,118.8,104.817,2021/02/05,1
DAM,111.7,98.553,2021/02/05,1
DAM,90.28,79.654,2021/02/05,1
DAM,81.93,72.29,2021/02/05,1
DAM,75.19,66.34,2021/02/05,1
DAM,68.07,60.058,2021/02/05,1
DAM,77,67.372,2021/02/06,1
DAM,72.86,63.75,2021/02/06,1
DAM,70.57,61.75,2021/02/06,1
DAM,60.29,52.75,2021/02/06,1
DAM,55.46,48.53,2021/02/06,1
DAM,54.63,47.799,2021/02/06,1
DAM,53.66,46.951,2021/02/06,1
DAM,55.36,48.438,2021/02/06,1
DAM,56.14,49.121,2021/02/06,1
DAM,56.53,49.46,2021/02/06,1
DAM,65.17,57.022,2021/02/06,1
DAM,70.14,61.37,2021/02/06,1
DAM,70.25,61.466,2021/02/06,1
DAM,77.49,67.801,2021/02/06,1
DAM,72.73,63.636,2021/02/06,1
DAM,63,55.123,2021/02/06,1
DAM,61.72,54.003,2021/02/06,1
DAM,71,62.123,2021/02/06,1
DAM,102.5,89.684,2021/02/06,1
DAM,94.38,82.579,2021/02/06,1
DAM,70,61.248,2021/02/06,1
DAM,61.25,53.592,2021/02/06,1
DAM,60.49,52.927,2021/02/06,1
DAM,55.09,48.202,2021/02/06,1
DAM,55,48.174,2021/02/07,1
DAM,52.2,45.721,2021/02/07,1
DAM,50.41,44.153,2021/02/07,1
DAM,41.36,36.227,2021/02/07,1
DAM,23.69,20.75,2021/02/07,1
DAM,19.17,16.791,2021/02/07,1
DAM,18.79,16.458,2021/02/07,1
DAM,21,18.394,2021/02/07,1
DAM,21,18.394,2021/02/07,1
DAM,37.49,32.84,2021/02/07,1
DAM,49.95,43.751,2021/02/07,1
DAM,55.44,48.559,2021/02/07,1
DAM,53.05,46.466,2021/02/07,1
DAM,59.62,52.22,2021/02/07,1
DAM,59.12,51.782,2021/02/07,1
DAM,54.09,47.38,2021/02/07,1
DAM,50.32,44.075,2021/02/07,1
DAM,57.31,50.197,2021/02/07,1
DAM,90.19,79,2021/02/07,1
DAM,84.05,73.618,2021/02/07,1
DAM,66.73,58.448,2021/02/07,1
DAM,53.91,47.22,2021/02/07,1
DAM,53,46.422,2021/02/07,1
DAM,37.61,32.94,2021/02/07,1
DAM,30.36,26.592,2021/02/08,1
DAM,28.41,24.884,2021/02/08,1
DAM,30.03,26.3,2021/02/08,1
DAM,23.69,20.75,2021/02/08,1
DAM,19.17,16.791,2021/02/08,1
DAM,22,19.27,2021/02/08,1
DAM,30.97,27.126,2021/02/08,1
DAM,47.11,41.263,2021/02/08,1
DAM,55,48.174,2021/02/08,1
DAM,61.5,53.867,2021/02/08,1
DAM,65.8,57.633,2021/02/08,1
DAM,63.16,55.321,2021/02/08,1
DAM,60.18,52.711,2021/02/08,1
DAM,61.82,54.147,2021/02/08,1
DAM,63.16,55.321,2021/02/08,1
DAM,59,51.677,2021/02/08,1
DAM,55.98,49.032,2021/02/08,1
DAM,66.21,57.992,2021/02/08,1
DAM,97.78,85.644,2021/02/08,1
DAM,94.78,83.017,2021/02/08,1
DAM,71.46,62.59,2021/02/08,1
DAM,59.44,52.063,2021/02/08,1
DAM,55.37,48.498,2021/02/08,1
DAM,46,40.291,2021/02/08,1
DAM,53.86,47.246,2021/02/09,1
DAM,49.99,43.851,2021/02/09,1
DAM,49.68,43.579,2021/02/09,1
DAM,47.19,41.395,2021/02/09,1
DAM,44,38.596,2021/02/09,1
DAM,44.87,39.36,2021/02/09,1
DAM,48.12,42.211,2021/02/09,1
DAM,57,50,2021/02/09,1
DAM,66.11,57.991,2021/02/09,1
DAM,68.06,59.702,2021/02/09,1
DAM,78.82,69.14,2021/02/09,1
DAM,74.06,64.965,2021/02/09,1
DAM,68.78,60.333,2021/02/09,1
DAM,68,59.649,2021/02/09,1
DAM,65,57.018,2021/02/09,1
DAM,65,57.018,2021/02/09,1
DAM,63.4,55.614,2021/02/09,1
DAM,74.89,65.693,2021/02/09,1
DAM,109.7,96.228,2021/02/09,1
DAM,105.33,92.395,2021/02/09,1
DAM,87.05,76.36,2021/02/09,1
DAM,74.99,65.781,2021/02/09,1
DAM,67,58.772,2021/02/09,1
DAM,58.6,51.404,2021/02/09,1
DAM,57.07,50.11,2021/02/10,1
DAM,56,49.17,2021/02/10,1
DAM,56,49.17,2021/02/10,1
DAM,55.89,49.074,2021/02/10,1
DAM,55.86,49.047,2021/02/10,1
DAM,55.1,48.38,2021/02/10,1
DAM,60.49,53.113,2021/02/10,1
DAM,70.19,61.63,2021/02/10,1
DAM,82.63,72.55,2021/02/10,1
DAM,89.11,78.242,2021/02/10,1
DAM,92.04,80.815,2021/02/10,1
DAM,92.04,80.815,2021/02/10,1
DAM,87.83,77.118,2021/02/10,1
DAM,86.52,75.968,2021/02/10,1
DAM,87.2,76.565,2021/02/10,1
DAM,89.79,78.839,2021/02/10,1
DAM,92.04,80.815,2021/02/10,1
DAM,121.45,106.638,2021/02/10,1
DAM,335.52,294.6,2021/02/10,1
DAM,251.25,220.608,2021/02/10,1
DAM,128.43,112.767,2021/02/10,1
DAM,89.42,78.514,2021/02/10,1
DAM,72.78,63.904,2021/02/10,1
DAM,63.81,56.028,2021/02/10,1
DAM,56.65,49.6,2021/02/11,1
DAM,54.33,47.566,2021/02/11,1
DAM,50,43.775,2021/02/11,1
DAM,44.81,39.231,2021/02/11,1
DAM,38.8,33.97,2021/02/11,1
DAM,31.49,27.57,2021/02/11,1
DAM,35,30.643,2021/02/11,1
DAM,45.3,39.66,2021/02/11,1
DAM,60.67,53.117,2021/02/11,1
DAM,64.76,56.698,2021/02/11,1
DAM,64.76,56.698,2021/02/11,1
DAM,59.95,52.486,2021/02/11,1
DAM,56.25,49.247,2021/02/11,1
DAM,56.25,49.247,2021/02/11,1
DAM,55,48.153,2021/02/11,1
DAM,55,48.153,2021/02/11,1
DAM,55.2,48.328,2021/02/11,1
DAM,63.5,55.594,2021/02/11,1
DAM,86.2,75.468,2021/02/11,1
DAM,81,70.916,2021/02/11,1
DAM,64.76,56.698,2021/02/11,1
DAM,57.83,50.63,2021/02/11,1
DAM,53.88,47.172,2021/02/11,1
DAM,44,38.522,2021/02/11,1
DAM,0.36,0.316,2021/02/12,1
DAM,-1.03,-0.903,2021/02/12,1
DAM,-4.48,-3.93,2021/02/12,1
DAM,-4.48,-3.93,2021/02/12,1
DAM,-4.48,-3.93,2021/02/12,1
DAM,-4.48,-3.93,2021/02/12,1
DAM,-5,-4.383,2021/02/12,1
DAM,-4.48,-3.93,2021/02/12,1
DAM,29.67,26.008,2021/02/12,1
DAM,50,43.829,2021/02/12,1
DAM,54.74,47.98,2021/02/12,1
DAM,54.5,47.773,2021/02/12,1
DAM,52.23,45.784,2021/02/12,1
DAM,51.28,44.951,2021/02/12,1
DAM,51,44.705,2021/02/12,1
DAM,49,42.952,2021/02/12,1
DAM,48.2,42.251,2021/02/12,1
DAM,52.23,45.784,2021/02/12,1
DAM,67.2,58.906,2021/02/12,1
DAM,69.24,60.694,2021/02/12,1
DAM,55.7,48.825,2021/02/12,1
DAM,44.01,38.578,2021/02/12,1
DAM,34.88,30.575,2021/02/12,1
DAM,20,17.532,2021/02/12,1
DAM,-5.27,-4.628,2021/02/13,1
DAM,-15.51,-13.621,2021/02/13,1
DAM,-15,-13.173,2021/02/13,1
DAM,-15.51,-13.621,2021/02/13,1
DAM,-15.76,-13.84,2021/02/13,1
DAM,-20,-17.564,2021/02/13,1
DAM,-20,-17.564,2021/02/13,1
DAM,-20.12,-17.669,2021/02/13,1
DAM,-12.53,-11,2021/02/13,1
DAM,30,26.346,2021/02/13,1
DAM,55.71,48.924,2021/02/13,1
DAM,60,52.692,2021/02/13,1
DAM,64,56.204,2021/02/13,1
DAM,66.72,58.593,2021/02/13,1
DAM,64.56,56.696,2021/02/13,1
DAM,55.83,49.03,2021/02/13,1
DAM,51,44.788,2021/02/13,1
DAM,55,48.301,2021/02/13,1
DAM,71,62.352,2021/02/13,1
DAM,71.23,62.554,2021/02/13,1
DAM,59,51.813,2021/02/13,1
DAM,52,45.666,2021/02/13,1
DAM,42,36.884,2021/02/13,1
DAM,19,16.686,2021/02/13,1
DAM,-4,-3.502,2021/02/14,1
DAM,-20,-17.51,2021/02/14,1
DAM,-18.28,-16,2021/02/14,1
DAM,-20,-17.51,2021/02/14,1
DAM,-17.48,-15.304,2021/02/14,1
DAM,-20,-17.51,2021/02/14,1
DAM,-20.04,-17.545,2021/02/14,1
DAM,-20.43,-17.887,2021/02/14,1
DAM,-20.04,-17.545,2021/02/14,1
DAM,-5,-4.378,2021/02/14,1
DAM,25,21.888,2021/02/14,1
DAM,45.78,40.081,2021/02/14,1
DAM,45.78,40.081,2021/02/14,1
DAM,58,50.779,2021/02/14,1
DAM,54.35,47.584,2021/02/14,1
DAM,53.98,47.26,2021/02/14,1
DAM,47.38,41.481,2021/02/14,1
DAM,58.51,51.226,2021/02/14,1
DAM,91.05,79.715,2021/02/14,1
DAM,86.77,75.967,2021/02/14,1
DAM,75.13,65.777,2021/02/14,1
DAM,63.21,55.341,2021/02/14,1
DAM,63,55.157,2021/02/14,1
DAM,46.34,40.571,2021/02/14,1
DAM,43.27,37.883,2021/02/15,1
DAM,38.31,33.541,2021/02/15,1
DAM,40.5,35.458,2021/02/15,1
DAM,36.62,32.061,2021/02/15,1
DAM,30.89,27.044,2021/02/15,1
DAM,33,28.892,2021/02/15,1
DAM,42,36.771,2021/02/15,1
DAM,40.97,35.869,2021/02/15,1
DAM,58.16,50.919,2021/02/15,1
DAM,62.7,54.894,2021/02/15,1
DAM,70.4,61.635,2021/02/15,1
DAM,68.51,59.981,2021/02/15,1
DAM,65.33,57.197,2021/02/15,1
DAM,68.44,59.919,2021/02/15,1
DAM,61.97,54.255,2021/02/15,1
DAM,59,51.655,2021/02/15,1
DAM,59.1,51.742,2021/02/15,1
DAM,70.53,61.749,2021/02/15,1
DAM,101.3,88.688,2021/02/15,1
DAM,99.9,87.463,2021/02/15,1
DAM,69.68,61.005,2021/02/15,1
DAM,49.99,43.766,2021/02/15,1
DAM,52.43,45.9,2021/02/15,1
DAM,35,30.643,2021/02/15,1
DAM,-1.1,-0.961,2021/02/16,1
DAM,-11.45,-10,2021/02/16,1
DAM,-5,-4.367,2021/02/16,1
DAM,-10,-8.734,2021/02/16,1
DAM,-5.27,-4.603,2021/02/16,1
DAM,-2.37,-2.07,2021/02/16,1
DAM,0,0,2021/02/16,1
DAM,33.2,29,2021/02/16,1
DAM,59.1,51.616,2021/02/16,1
DAM,64.4,56.245,2021/02/16,1
DAM,68.83,60.114,2021/02/16,1
DAM,70.21,61.319,2021/02/16,1
DAM,71.69,62.611,2021/02/16,1
DAM,73.71,64.376,2021/02/16,1
DAM,69,60.262,2021/02/16,1
DAM,64.83,56.62,2021/02/16,1
DAM,68.76,60.052,2021/02/16,1
DAM,76.15,66.507,2021/02/16,1
DAM,108,94.323,2021/02/16,1
DAM,109.5,95.633,2021/02/16,1
DAM,76.24,66.585,2021/02/16,1
DAM,59.02,51.546,2021/02/16,1
DAM,53,46.288,2021/02/16,1
DAM,52,45.415,2021/02/16,1
DAM,33.1,28.878,2021/02/17,1
DAM,15.5,13.523,2021/02/17,1
DAM,12,10.469,2021/02/17,1
DAM,4.01,3.499,2021/02/17,1
DAM,2.5,2.181,2021/02/17,1
DAM,9.04,7.887,2021/02/17,1
DAM,16,13.959,2021/02/17,1
DAM,39.6,34.549,2021/02/17,1
DAM,57.5,50.166,2021/02/17,1
DAM,56.08,48.927,2021/02/17,1
DAM,57.7,50.34,2021/02/17,1
DAM,56.28,49.101,2021/02/17,1
DAM,56.69,49.459,2021/02/17,1
DAM,59.16,51.614,2021/02/17,1
DAM,56.15,48.988,2021/02/17,1
DAM,57.13,49.84,2021/02/17,1
DAM,57,49.73,2021/02/17,1
DAM,66.94,58.402,2021/02/17,1
DAM,98.06,85.552,2021/02/17,1
DAM,110.34,96.266,2021/02/17,1
DAM,86.28,75.275,2021/02/17,1
DAM,72,62.816,2021/02/17,1
DAM,65.46,57.11,2021/02/17,1
DAM,57,49.73,2021/02/17,1
DAM,66,57.381,2021/02/18,1
DAM,57.47,49.965,2021/02/18,1
DAM,56,48.687,2021/02/18,1
DAM,47,40.862,2021/02/18,1
DAM,42.74,37.159,2021/02/18,1
DAM,42.3,36.776,2021/02/18,1
DAM,42.3,36.776,2021/02/18,1
DAM,51.81,45.044,2021/02/18,1
DAM,54.26,47.174,2021/02/18,1
DAM,56.59,49.2,2021/02/18,1
DAM,63.02,54.79,2021/02/18,1
DAM,62,53.904,2021/02/18,1
DAM,60.73,52.8,2021/02/18,1
DAM,63.02,54.79,2021/02/18,1
DAM,59.98,52.147,2021/02/18,1
DAM,55,47.818,2021/02/18,1
DAM,56.05,48.731,2021/02/18,1
DAM,65.21,56.694,2021/02/18,1
DAM,91.76,79.777,2021/02/18,1
DAM,100.16,87.081,2021/02/18,1
DAM,79.9,69.466,2021/02/18,1
DAM,58,50.426,2021/02/18,1
DAM,53.22,46.27,2021/02/18,1
DAM,45,39.124,2021/02/18,1
DAM,19.74,17.116,2021/02/19,1
DAM,4.05,3.512,2021/02/19,1
DAM,-6,-5.202,2021/02/19,1
DAM,-10,-8.671,2021/02/19,1
DAM,-11.53,-10,2021/02/19,1
DAM,-11.53,-10,2021/02/19,1
DAM,-10,-8.671,2021/02/19,1
DAM,-4,-3.468,2021/02/19,1
DAM,22.41,19.431,2021/02/19,1
DAM,39.99,34.674,2021/02/19,1
DAM,49,42.487,2021/02/19,1
DAM,51.32,44.498,2021/02/19,1
DAM,53,45.955,2021/02/19,1
DAM,58.82,51,2021/02/19,1
DAM,54.07,46.883,2021/02/19,1
DAM,51,44.221,2021/02/19,1
DAM,49.01,42.495,2021/02/19,1
DAM,57.2,49.597,2021/02/19,1
DAM,80.73,70,2021/02/19,1
DAM,85,73.702,2021/02/19,1
DAM,80.25,69.583,2021/02/19,1
DAM,66.6,57.747,2021/02/19,1
DAM,59.65,51.721,2021/02/19,1
DAM,47.19,40.917,2021/02/19,1
DAM,59.9,51.951,2021/02/20,1
DAM,56.75,49.219,2021/02/20,1
DAM,55.51,48.144,2021/02/20,1
DAM,47.07,40.824,2021/02/20,1
DAM,43.68,37.884,2021/02/20,1
DAM,40.32,34.97,2021/02/20,1
DAM,39.7,34.432,2021/02/20,1
DAM,40.22,34.883,2021/02/20,1
DAM,39.7,34.432,2021/02/20,1
DAM,50.8,44.059,2021/02/20,1
DAM,55,47.702,2021/02/20,1
DAM,55.12,47.806,2021/02/20,1
DAM,51,44.232,2021/02/20,1
DAM,54,46.834,2021/02/20,1
DAM,51.89,45.004,2021/02/20,1
DAM,40.02,34.709,2021/02/20,1
DAM,40,34.692,2021/02/20,1
DAM,53.22,46.158,2021/02/20,1
DAM,76.12,66.019,2021/02/20,1
DAM,80,69.384,2021/02/20,1
DAM,69.39,60.182,2021/02/20,1
DAM,54.01,46.843,2021/02/20,1
DAM,42.29,36.678,2021/02/20,1
DAM,25.53,22.142,2021/02/20,1
DAM,-1,-0.865,2021/02/21,1
DAM,-5,-4.326,2021/02/21,1
DAM,-5.27,-4.559,2021/02/21,1
DAM,-3,-2.595,2021/02/21,1
DAM,-3,-2.595,2021/02/21,1
DAM,-1.32,-1.142,2021/02/21,1
DAM,-1.35,-1.168,2021/02/21,1
DAM,9.29,8.037,2021/02/21,1
DAM,33,28.549,2021/02/21,1
DAM,59,51.042,2021/02/21,1
DAM,53.96,46.682,2021/02/21,1
DAM,60.68,52.496,2021/02/21,1
DAM,58.48,50.593,2021/02/21,1
DAM,65,56.233,2021/02/21,1
DAM,66.8,57.79,2021/02/21,1
DAM,56.21,48.63,2021/02/21,1
DAM,57.8,50.004,2021/02/21,1
DAM,64.97,56.207,2021/02/21,1
DAM,98.28,85.025,2021/02/21,1
DAM,105,90.838,2021/02/21,1
DAM,89,76.996,2021/02/21,1
DAM,69.86,60.438,2021/02/21,1
DAM,65.3,56.493,2021/02/21,1
DAM,55,47.582,2021/02/21,1
DAM,62.55,54.114,2021/02/22,1
DAM,64.81,56.069,2021/02/22,1
DAM,64.81,56.069,2021/02/22,1
DAM,60.3,52.167,2021/02/22,1
DAM,55.47,47.989,2021/02/22,1
DAM,53.02,45.869,2021/02/22,1
DAM,57.59,49.823,2021/02/22,1
DAM,60.8,52.6,2021/02/22,1
DAM,64.83,56.086,2021/02/22,1
DAM,73,63.154,2021/02/22,1
DAM,84,72.671,2021/02/22,1
DAM,84,72.671,2021/02/22,1
DAM,75,64.885,2021/02/22,1
DAM,70.9,61.337,2021/02/22,1
DAM,61.36,53.084,2021/02/22,1
DAM,53.7,46.457,2021/02/22,1
DAM,53.8,46.544,2021/02/22,1
DAM,60.19,52.072,2021/02/22,1
DAM,82.52,71.39,2021/02/22,1
DAM,84,72.671,2021/02/22,1
DAM,60.18,52.063,2021/02/22,1
DAM,48.55,42.002,2021/02/22,1
DAM,47.55,41.137,2021/02/22,1
DAM,26.94,23.307,2021/02/22,1
DAM,-0.68,-0.588,2021/02/23,1
DAM,-5.17,-4.467,2021/02/23,1
DAM,-15,-12.96,2021/02/23,1
DAM,-15,-12.96,2021/02/23,1
DAM,-11,-9.504,2021/02/23,1
DAM,-10.27,-8.873,2021/02/23,1
DAM,-6,-5.184,2021/02/23,1
DAM,0,0,2021/02/23,1
DAM,38.67,33.411,2021/02/23,1
DAM,45,38.88,2021/02/23,1
DAM,58.2,50.285,2021/02/23,1
DAM,56,48.384,2021/02/23,1
DAM,57.03,49.274,2021/02/23,1
DAM,56,48.384,2021/02/23,1
DAM,48.29,41.723,2021/02/23,1
DAM,46.7,40.349,2021/02/23,1
DAM,47.46,41.006,2021/02/23,1
DAM,48.76,42.129,2021/02/23,1
DAM,67.76,58.545,2021/02/23,1
DAM,76,65.664,2021/02/23,1
DAM,59.8,51.668,2021/02/23,1
DAM,48,41.472,2021/02/23,1
DAM,43.7,37.757,2021/02/23,1
DAM,31.45,27.173,2021/02/23,1
DAM,0,0,2021/02/24,1
DAM,-5,-4.312,2021/02/24,1
DAM,-10,-8.624,2021/02/24,1
DAM,-11.41,-9.84,2021/02/24,1
DAM,-6,-5.174,2021/02/24,1
DAM,-2.07,-1.785,2021/02/24,1
DAM,0,0,2021/02/24,1
DAM,30.68,26.457,2021/02/24,1
DAM,49.57,42.747,2021/02/24,1
DAM,51,43.981,2021/02/24,1
DAM,56,48.293,2021/02/24,1
DAM,58.29,50.267,2021/02/24,1
DAM,60.53,52.199,2021/02/24,1
DAM,66.03,56.942,2021/02/24,1
DAM,68.01,58.65,2021/02/24,1
DAM,65.9,56.83,2021/02/24,1
DAM,67.93,58.581,2021/02/24,1
DAM,79.76,68.782,2021/02/24,1
DAM,134.42,115.919,2021/02/24,1
DAM,180,155.226,2021/02/24,1
DAM,95.32,82.2,2021/02/24,1
DAM,72.34,62.384,2021/02/24,1
DAM,60.45,52.13,2021/02/24,1
DAM,51.55,44.455,2021/02/24,1
DAM,45,38.66,2021/02/25,1
DAM,43.6,37.457,2021/02/25,1
DAM,40.3,34.622,2021/02/25,1
DAM,40.3,34.622,2021/02/25,1
DAM,40.3,34.622,2021/02/25,1
DAM,41,35.223,2021/02/25,1
DAM,50.7,43.557,2021/02/25,1
DAM,61.21,52.586,2021/02/25,1
DAM,61.18,52.56,2021/02/25,1
DAM,73,62.715,2021/02/25,1
DAM,81.59,70.095,2021/02/25,1
DAM,67.3,57.818,2021/02/25,1
DAM,65,55.842,2021/02/25,1
DAM,69.11,59.373,2021/02/25,1
DAM,65,55.842,2021/02/25,1
DAM,61,52.405,2021/02/25,1
DAM,63.91,54.905,2021/02/25,1
DAM,87.45,75.129,2021/02/25,1
DAM,181,155.498,2021/02/25,1
DAM,266.56,229,2021/02/25,1
DAM,180.97,155.473,2021/02/25,1
DAM,111,95.361,2021/02/25,1
DAM,74,63.574,2021/02/25,1
DAM,61,52.405,2021/02/25,1
DAM,61.47,53.001,2021/02/26,1
DAM,58.86,50.75,2021/02/26,1
DAM,58.9,50.785,2021/02/26,1
DAM,55.4,47.767,2021/02/26,1
DAM,52.51,45.275,2021/02/26,1
DAM,47.86,41.266,2021/02/26,1
DAM,51.01,43.982,2021/02/26,1
DAM,56.52,48.733,2021/02/26,1
DAM,67.91,58.553,2021/02/26,1
DAM,76.44,65.908,2021/02/26,1
DAM,77.35,66.693,2021/02/26,1
DAM,67.8,58.458,2021/02/26,1
